date,home_team,away_team,home_team_fifa_rank,away_team_fifa_rank,home_team_goalkeeper_score,away_team_goalkeeper_score,home_team_mean_defense_score,home_team_mean_offense_score,home_team_mean_midfield_score,away_team_mean_defense_score,away_team_mean_offense_score,away_team_mean_midfield_score,fifa_rank_delta,offense/defense_ratio,result
2002-06-02,Spain,Slovenia,8,25,90.17073170731707,84.75,85.68780487804878,86.1609756097561,87.54146341463414,72.175,74.75,74.925,17,1.1937786714202439,2
2002-06-03,Brazil,Turkey,2,22,86.15492957746478,80.0,86.20704225352112,87.11971830985915,85.94788732394366,77.225,77.55,79.6875,20,1.1281284339250135,2
2002-06-03,Croatia,Mexico,21,7,78.95,79.58666666666667,78.6375,79.775,81.60499999999999,76.87733333333334,79.59733333333334,77.35866666666666,-14,1.0376920808907697,0
2002-06-04,Japan,Belgium,32,23,70.28947368421052,83.33333333333333,73.60000000000001,73.57843137254902,77.1125,81.49230769230769,82.05641025641025,81.92820512820512,-9,0.9028880572429085,1
2002-06-05,Germany,Republic of Ireland,11,15,88.88235294117646,79.55555555555556,84.65294117647059,83.63921568627451,85.37058823529411,77.45555555555556,75.03333333333333,78.07777777777778,4,1.0798349464588588,1
2002-06-06,Denmark,Senegal,20,42,80.42857142857143,73.0,78.64571428571428,77.64,79.23142857142857,77.18695652173913,79.82173913043479,76.69130434782609,22,1.0058694305187854,1
2002-06-06,France,Uruguay,1,24,87.27083333333333,79.27272727272727,84.22708333333334,86.38125000000001,86.49374999999999,79.53030303030303,83.23636363636365,78.45,23,1.0861425985902078,1
2002-06-07,Argentina,England,3,12,80.96,83.32608695652173,83.172,88.23733333333334,84.616,84.75652173913043,85.15,84.4695652173913,9,1.041068362915085,0
2002-06-07,Spain,Paraguay,8,18,90.17073170731707,74.15789473684211,85.68780487804878,86.1609756097561,87.54146341463414,74.77368421052631,77.61052631578947,74.32631578947368,10,1.1522900940278495,2
2002-06-08,Brazil,China PR,2,50,86.15492957746478,71.55555555555556,86.20704225352112,87.11971830985915,85.94788732394366,69.75555555555555,72.67777777777778,71.87777777777778,48,1.2489287428938076,2
2002-06-09,Costa Rica,Turkey,29,22,79.6734693877551,80.0,70.31803278688524,71.28688524590164,71.04098360655738,77.225,77.55,79.6875,-7,0.9231063159067873,1
2002-06-09,Japan,Russia,32,28,70.28947368421052,83.33333333333333,73.60000000000001,73.57843137254902,77.1125,77.18333333333334,78.48333333333333,79.26666666666667,-4,0.9532942954767741,2
2002-06-09,Mexico,Ecuador,7,36,79.62711864406779,71.34693877551021,77.0677966101695,79.30169491525425,77.4542372881356,70.77962962962962,75.28571428571429,74.95510204081633,29,1.1204027956944427,2
2002-06-10,Korea Republic,USA,40,13,73.86538461538461,81.79661016949153,72.35,75.06538461538462,74.60384615384615,75.09322033898304,76.18305084745764,77.1728813559322,-27,0.999629317753683,1
2002-06-10,Tunisia,Belgium,31,23,61.15384615384615,83.33333333333333,72.04074074074073,71.28888888888889,72.62592592592593,81.49230769230769,82.05641025641025,81.92820512820512,-8,0.8747928596899713,1
2002-06-11,Cameroon,Germany,17,11,76.22222222222223,87.65714285714286,77.32592592592593,78.48518518518519,77.18148148148148,84.22571428571429,83.19428571428573,85.29428571428572,-6,0.9318435094411213,0
2002-06-11,Denmark,France,20,1,80.42857142857143,87.39583333333333,78.64571428571428,77.64,79.23142857142857,84.51041666666667,86.67708333333333,86.59791666666666,-19,0.9187033156662147,2
2002-06-11,Saudi Arabia,Republic of Ireland,34,15,71.5,79.55555555555556,72.61666666666666,69.69583333333334,72.82083333333334,77.45555555555556,75.03333333333333,78.07777777777778,-19,0.8998170994118491,0
2002-06-11,Senegal,Uruguay,42,24,72.73684210526316,79.27272727272727,77.06315789473685,79.68947368421053,76.50526315789473,79.53030303030303,83.23636363636365,78.45,-18,1.0020013837222128,1
2002-06-13,Costa Rica,Brazil,29,2,79.6734693877551,87.59615384615384,70.31803278688524,71.28688524590164,71.04098360655738,86.15,87.32692307692308,85.87307692307692,-27,0.8274740016935768,0
2002-06-13,Mexico,Italy,7,6,79.62711864406779,88.2,77.0677966101695,79.30169491525425,77.4542372881356,84.8,84.74,84.64,-1,0.9351614966421492,1
2002-06-14,Belgium,Russia,23,28,83.2,83.33333333333333,81.42,81.89750000000001,81.83250000000001,77.18333333333334,78.48333333333333,79.26666666666667,5,1.0610775210537682,2
2002-06-14,Poland,USA,38,13,83.08333333333333,81.79661016949153,76.64444444444445,80.28611111111111,77.05277777777778,75.09322033898304,76.18305084745764,77.1728813559322,-25,1.0691525912550628,2
2002-06-15,Denmark,England,20,12,80.42857142857143,83.32608695652173,78.64571428571428,77.64,79.23142857142857,84.75652173913043,85.15,84.4695652173913,-8,0.9160357032933211,0
2002-06-15,Germany,Paraguay,11,18,88.88235294117646,74.15789473684211,84.65294117647059,83.63921568627451,85.37058823529411,74.77368421052631,77.61052631578947,74.32631578947368,7,1.118564861011625,2
2002-06-17,Brazil,Belgium,2,23,86.15492957746478,83.33333333333333,86.20704225352112,87.11971830985915,85.94788732394366,81.49230769230769,82.05641025641025,81.92820512820512,21,1.0690545006873409,2
2002-06-17,Mexico,USA,7,13,79.62711864406779,81.79661016949153,77.0677966101695,79.30169491525425,77.4542372881356,75.09322033898304,76.18305084745764,77.1728813559322,6,1.0560433359665953,0
2002-06-18,Japan,Turkey,32,22,70.28947368421052,80.0,73.60000000000001,73.57843137254902,77.1125,77.225,77.55,79.6875,-10,0.9527799465529171,0
2002-06-18,Korea Republic,Italy,40,6,73.86538461538461,88.2,72.35,75.06538461538462,74.60384615384615,84.8,84.74,84.64,-34,0.8852050072568941,2
2002-06-21,England,Brazil,12,2,83.76744186046511,87.59615384615384,85.64418604651162,86.12325581395349,85.23720930232558,86.15,87.32692307692308,85.87307692307692,-10,0.9996895625531456,0
2002-06-22,Senegal,Turkey,42,22,72.73684210526316,80.0,77.06315789473685,79.68947368421053,76.50526315789473,77.225,77.55,79.6875,-20,1.0319128997631666,0
2002-06-25,Korea Republic,Germany,40,11,73.86538461538461,87.65714285714286,72.35,75.06538461538462,74.60384615384615,84.22571428571429,83.19428571428573,85.29428571428572,-29,0.8912407006813194,0
2002-06-29,Korea Republic,Turkey,40,22,73.86538461538461,80.0,72.35,75.06538461538462,74.60384615384615,77.225,77.55,79.6875,-18,0.9720347635530543,0
2002-06-30,Germany,Brazil,11,2,88.88235294117646,87.59615384615384,84.65294117647059,83.63921568627451,85.37058823529411,86.15,87.32692307692308,85.87307692307692,-9,0.9708556667008068,0
2003-09-06,Argentina,Chile,6,73,80.96,78.25,83.172,88.23733333333334,84.616,74.41,78.31904761904762,79.58571428571429,67,1.1858262778300408,1
2003-11-15,Argentina,Bolivia,4,95,80.96,67.0,83.172,88.23733333333334,84.616,67.61111111111111,68.99285714285715,68.42222222222222,91,1.3050714872637634,2
2003-11-15,Uruguay,Chile,22,59,79.21518987341773,78.25,79.59367088607594,83.61645569620254,78.27721518987342,74.41,78.31904761904762,79.58571428571429,37,1.1237260542427434,2
2003-11-16,Ghana,Somalia,81,192,68.82608695652173,73.93,73.66551724137932,74.26206896551724,78.51379310344828,73.93,73.93,73.93,111,1.0044916673274347,2
2003-11-19,Brazil,Uruguay,1,20,86.15492957746478,79.27272727272727,86.20704225352112,87.11971830985915,85.94788732394366,79.53030303030303,83.23636363636365,78.45,19,1.0954279688418183,1
2003-11-19,Ecuador,Peru,36,68,71.64583333333333,68.78947368421052,70.47592592592592,75.47708333333334,74.92916666666666,72.50555555555555,75.79375,73.97647058823529,32,1.0409834495440964,1
2004-02-18,IR Iran,Qatar,31,58,67.8,73.93,68.97142857142858,71.740625,68.4076923076923,73.93,73.93,73.93,27,0.9703858379548219,2
2004-02-18,Japan,Oman,28,66,70.28947368421052,74.83333333333333,73.60000000000001,73.57843137254902,77.1125,73.93,62.7,73.93,38,0.9952445742262818,2
2004-02-18,Saudi Arabia,Indonesia,30,92,71.5,73.93,72.61666666666666,69.69583333333334,72.82083333333334,73.93,73.93,73.93,62,0.942727354704901,2
2004-03-30,Argentina,Ecuador,6,40,80.96,71.34693877551021,83.172,88.23733333333334,84.616,70.77962962962962,75.28571428571429,74.95510204081633,34,1.2466487009759035,2
2004-03-31,Uruguay,Venezuela,23,54,79.21518987341773,69.0,79.59367088607594,83.61645569620254,78.27721518987342,71.66923076923078,75.26,74.5923076923077,31,1.1666994998933484,0
2004-05-29,Australia,New Zealand,89,95,78.50909090909092,68.0,72.15272727272728,73.86363636363636,74.23636363636363,70.2,70.7,69.2,6,1.0521885521885521,2
2004-05-31,Australia,Tahiti,89,135,78.50909090909092,73.93,72.15272727272728,73.86363636363636,74.23636363636363,73.93,73.93,73.93,46,0.9991023449700576,2
2004-06-01,Uruguay,Peru,25,81,79.21518987341773,68.78947368421052,79.59367088607594,83.61645569620254,78.27721518987342,72.50555555555555,75.79375,73.97647058823529,56,1.1532420523574023,0
2004-06-02,Australia,Fiji,89,149,78.50909090909092,73.93,72.15272727272728,73.86363636363636,74.23636363636363,73.93,73.93,73.93,60,0.9991023449700576,2
2004-06-04,Australia,Vanuatu,89,161,78.50909090909092,73.93,72.15272727272728,73.86363636363636,74.23636363636363,73.93,73.93,73.93,72,0.9991023449700576,2
2004-06-05,Ecuador,Bolivia,41,103,71.64583333333333,67.0,70.47592592592592,75.47708333333334,74.92916666666666,67.61111111111111,68.99285714285715,68.42222222222222,62,1.1163414133114216,2
2004-06-05,Senegal,Congo,31,105,72.73684210526316,69.0,77.06315789473685,79.68947368421053,76.50526315789473,70.5,69.0,68.1,74,1.1303471444568869,2
2004-06-06,Argentina,Paraguay,5,25,80.96,74.15789473684211,83.172,88.23733333333334,84.616,74.77368421052631,77.61052631578947,74.32631578947368,20,1.1800586565308182,1
2004-06-06,Australia,Solomon Islands,89,154,78.50909090909092,73.93,72.15272727272728,73.86363636363636,74.23636363636363,73.93,73.93,73.93,65,0.9991023449700576,1
2004-06-06,Cameroon,Benin,12,125,76.22222222222223,73.93,77.32592592592593,78.48518518518519,77.18148148148148,73.93,73.93,73.93,113,1.0616148408654833,2
2004-06-09,IR Iran,Jordan,19,42,67.8,73.93,68.97142857142858,71.740625,68.4076923076923,73.93,73.93,73.93,23,0.9703858379548219,0
2004-06-09,Japan,India,23,143,70.28947368421052,64.33333333333333,73.60000000000001,73.57843137254902,77.1125,60.06666666666666,60.76666666666667,59.76666666666667,120,1.2249461382777307,2
2004-06-09,Korea Republic,Vietnam,20,96,73.86538461538461,64.0,72.35,75.06538461538462,74.60384615384615,73.93,73.93,73.93,76,1.0153575627672746,2
2004-06-09,Qatar,Laos,54,175,73.93,73.93,73.93,73.93,73.93,73.93,73.93,73.93,121,1.0,2
2004-06-09,Saudi Arabia,Turkmenistan,24,90,71.5,73.93,72.61666666666666,69.69583333333334,72.82083333333334,73.93,73.93,73.93,66,0.942727354704901,2
2004-06-13,Canada,Belize,95,180,74.06896551724138,73.93,69.30689655172414,71.51379310344828,74.42758620689655,73.93,73.93,73.93,85,0.9673176397057794,2
2004-06-20,Costa Rica,Cuba,26,80,79.6734693877551,73.93,70.31803278688524,71.28688524590164,71.04098360655738,73.93,73.93,73.93,54,0.9642484139848727,1
2004-06-20,Ghana,South Africa,89,39,68.82608695652173,74.0,73.66551724137932,74.26206896551724,78.51379310344828,71.4,72.0,73.4,-50,1.0400849995170482,2
2004-07-03,Senegal,Zambia,26,77,72.73684210526316,73.93,77.06315789473685,79.68947368421053,76.50526315789473,73.93,70.35,73.93,51,1.0779044188314693,2
2004-08-18,Canada,Guatemala,96,79,74.06896551724138,68.0,69.30689655172414,71.51379310344828,74.42758620689655,73.93,73.93,73.93,-17,0.9673176397057794,0
2004-08-18,Costa Rica,Honduras,28,59,79.6734693877551,73.93,70.31803278688524,71.28688524590164,71.04098360655738,71.42999999999999,70.58333333333333,69.8952380952381,31,0.9979964335139528,0
2004-09-04,Belgium,Lithuania,29,118,75.0,76.0,81.0,78.0,77.2,63.0,64.56666666666666,66.0,89,1.2380952380952381,1
2004-09-04,Canada,Honduras,99,47,82.0,73.93,71.8,73.7,68.8,71.42999999999999,70.58333333333333,69.0,-52,1.0317793644127118,1
2004-09-04,Croatia,Hungary,25,76,77.0,74.0,80.5,78.7,79.0,71.8,75.7,70.2,51,1.0961002785515321,2
2004-09-04,Denmark,Ukraine,15,87,82.0,77.125,79.5,85.0,81.5,73.68333333333334,81.7,65.8,72,1.1535851617281156,1
2004-09-04,France,Israel,2,69,90.0,66.0,88.0,93.0,93.2,66.75,74.0,73.7,67,1.3932584269662922,1
2004-09-04,Morocco,Tunisia,33,36,68.0,51.0,75.2,73.7,71.0,67.5,71.0,72.5,3,1.0918518518518519,1
2004-09-04,Switzerland,Faroe Islands,49,137,75.0,60.0,80.2,77.0,78.2,73.93,73.93,73.93,88,1.041525767618017,2
2004-09-04,USA,El Salvador,10,103,89.0,61.0,78.2,80.0,82.0,73.93,73.93,64.5,93,1.0821046936291085,2
2004-09-05,Ghana,Cabo Verde,74,133,68.82608695652173,63.0,77.2,72.7,75.2,68.03333333333333,73.46666666666667,69.65,59,1.06859382655561,2
2004-09-05,Uruguay,Ecuador,19,42,74.0,71.34693877551021,75.5,83.0,78.8,64.5,75.28571428571429,74.95510204081633,23,1.2868217054263567,2
2004-09-08,Poland,England,29,7,83.0,88.0,78.0,80.3,78.0,90.5,88.7,91.2,-22,0.887292817679558,0
2004-09-08,Portugal,Estonia,11,81,82.0,73.0,86.8,84.3,87.2,65.175,62.0,63.8,70,1.2934407364787113,2
2004-09-08,Switzerland,Republic of Ireland,49,16,75.0,91.0,80.2,77.0,78.2,79.2,78.0,82.8,-33,0.9722222222222222,1
2004-09-08,Wales,Northern Ireland,57,109,72.0,84.0,71.5,79.3,80.5,71.8,65.7,74.8,52,1.1044568245125348,1
2004-10-09,Costa Rica,Guatemala,32,61,72.0,68.0,69.5,72.7,70.5,73.93,73.93,73.93,29,0.9833626403354524,2
2004-10-09,Croatia,Bulgaria,23,41,77.0,78.0,80.5,78.7,79.0,70.5,79.7,78.5,18,1.1163120567375886,1
2004-10-09,England,Wales,7,57,88.0,72.0,90.5,88.7,91.2,71.5,79.3,80.5,50,1.2405594405594407,2
2004-10-09,France,Republic of Ireland,2,14,90.0,91.0,88.0,93.0,93.2,79.2,78.0,82.8,12,1.1742424242424243,1
2004-10-09,Spain,Belgium,4,35,94.0,75.0,86.5,89.3,89.5,81.0,78.0,77.2,31,1.1024691358024692,2
2004-10-10,Ghana,Congo DR,72,76,68.82608695652173,49.0,77.2,72.7,75.2,73.5,70.0,73.56666666666666,4,0.9891156462585035,1
2004-10-13,Brazil,Colombia,1,28,93.0,80.0,89.0,92.3,89.8,80.8,78.7,70.2,27,1.1423267326732673,1
2004-10-13,Canada,Costa Rica,95,32,82.0,72.0,71.8,73.7,68.8,69.5,72.7,70.5,-63,1.060431654676259,0
2004-10-13,Denmark,Turkey,15,12,82.0,82.0,79.5,85.0,81.5,75.0,79.3,82.2,-3,1.1333333333333333,1
2004-10-13,Mexico,Trinidad and Tobago,10,64,78.0,79.0,76.0,71.7,76.2,69.0,74.7,66.25,54,1.0391304347826087,2
2004-10-13,Netherlands,Finland,5,45,93.0,85.0,85.0,93.0,87.0,77.0,78.3,73.5,40,1.2077922077922079,2
2004-10-13,Qatar,IR Iran,62,20,73.93,68.24324324324324,73.93,73.93,73.93,68.93333333333334,71.15555555555555,70.16153846153847,-42,1.0724854932301742,0
2004-10-13,USA,Panama,11,103,89.0,71.125,78.2,80.0,82.0,68.65454545454546,68.11538461538461,67.82000000000001,92,1.1652542372881356,2
2004-10-13,Wales,Poland,57,29,72.0,83.0,71.5,79.3,80.5,78.0,80.3,78.0,-28,1.0166666666666666,0
2004-11-17,Argentina,Venezuela,3,52,78.0,69.0,87.0,87.0,88.5,58.5,75.26,74.5923076923077,49,1.4871794871794872,2
2004-11-17,Ecuador,Brazil,44,1,71.64583333333333,93.0,64.5,75.47708333333334,74.92916666666666,89.0,92.3,89.8,-43,0.848057116104869,2
2004-11-17,Korea Republic,Maldives,24,136,76.0,73.93,75.8,76.7,72.8,73.93,73.93,73.93,112,1.0374678750169077,2
2004-11-17,Mexico,St. Kitts and Nevis,8,115,78.0,73.93,76.0,71.7,76.2,73.93,73.93,73.93,107,0.9698363316650885,2
2004-11-17,Qatar,Jordan,65,39,73.93,73.93,73.93,73.93,73.93,73.93,73.93,73.93,-26,1.0,2
2004-11-17,Saudi Arabia,Sri Lanka,30,137,71.5,73.93,72.61666666666666,69.69583333333334,72.82083333333334,73.93,73.93,73.93,107,0.942727354704901,2
2004-11-17,Uruguay,Paraguay,19,24,74.0,75.0,75.5,83.0,78.8,74.5,75.0,68.2,5,1.1140939597315436,2
2004-11-17,USA,Jamaica,11,53,89.0,63.0,78.2,80.0,82.0,69.2,77.3,71.8,42,1.1560693641618496,1
2005-02-09,Costa Rica,Mexico,27,7,72.0,78.0,69.5,72.7,70.5,76.0,71.7,76.2,-20,0.9565789473684211,0
2005-02-09,Japan,Korea DPR,19,97,59.0,73.93,73.60000000000001,73.57843137254902,75.8,73.93,73.93,73.93,78,0.9952445742262818,2
2005-02-09,Korea Republic,Kuwait,21,55,76.0,73.93,75.8,76.7,72.8,73.93,73.93,73.93,34,1.0374678750169077,2
2005-03-26,Costa Rica,Panama,21,97,72.0,71.125,69.5,72.7,70.5,68.65454545454546,68.11538461538461,67.82000000000001,76,1.0589247881355932,2
2005-03-26,Croatia,Iceland,24,95,77.0,78.0,80.5,78.7,79.0,68.8,77.0,69.2,71,1.1438953488372094,2
2005-03-26,France,Switzerland,2,49,90.0,75.0,88.0,93.0,93.2,80.2,77.0,78.2,47,1.1596009975062345,1
2005-03-26,Poland,Azerbaijan,27,116,83.0,73.93,78.0,80.3,78.0,73.93,62.0,61.2,89,1.0861625862302176,2
2005-03-26,Tunisia,Malawi,38,108,51.0,73.93,67.5,71.0,72.5,73.93,73.93,73.93,70,0.9603679155958338,2
2005-03-26,Wales,Austria,71,80,72.0,83.0,71.5,79.3,80.5,76.2,73.0,74.0,9,1.0406824146981626,0
2005-03-27,Brazil,Peru,1,70,93.0,53.0,89.0,92.3,89.8,72.50555555555555,73.7,73.97647058823529,69,1.2730058999310399,2
2005-03-30,Argentina,Colombia,3,26,78.0,80.0,87.0,87.0,88.5,80.8,78.7,70.2,23,1.0767326732673268,2
2005-03-30,Netherlands,Armenia,7,120,93.0,62.75,85.0,93.0,87.0,73.93,67.575,75.0,113,1.2579467063438388,2
2005-03-30,Poland,Northern Ireland,27,111,83.0,84.0,78.0,80.3,78.0,71.8,65.7,74.8,84,1.1183844011142061,2
2005-03-30,Uruguay,Brazil,15,1,74.0,93.0,75.5,83.0,78.8,89.0,92.3,89.8,-14,0.9325842696629213,1
2005-06-04,Ecuador,Argentina,34,3,71.64583333333333,78.0,64.5,75.47708333333334,74.92916666666666,87.0,87.0,88.5,-31,0.8675526819923373,2
2005-06-04,Portugal,Slovakia,9,48,82.0,64.0,86.8,84.3,87.2,71.2,67.7,73.5,39,1.1839887640449438,2
2005-06-04,Spain,Lithuania,8,98,94.0,76.0,86.5,89.3,89.5,63.0,64.56666666666666,66.0,90,1.4174603174603173,2
2005-06-04,USA,Costa Rica,10,21,89.0,72.0,78.2,80.0,82.0,69.5,72.7,70.5,11,1.1510791366906474,2
2005-06-05,Ghana,Burkina Faso,75,90,68.82608695652173,66.0,77.2,72.7,75.2,58.8,65.3,58.2,15,1.2363945578231295,2
2005-06-08,Argentina,Brazil,3,1,78.0,93.0,87.0,87.0,88.5,89.0,92.3,89.8,-2,0.9775280898876404,2
2005-06-08,Denmark,Albania,19,93,82.0,69.0,79.5,85.0,81.5,75.2,59.0,74.5,74,1.1303191489361701,2
2005-06-08,Spain,Bosnia and Herzegovina,8,81,94.0,62.0,86.5,89.3,89.5,72.2,74.3,70.8,73,1.2368421052631577,1
2005-06-11,Tunisia,Guinea,40,92,51.0,64.33333333333333,67.5,71.0,72.5,74.2,67.0,68.8,52,0.9568733153638813,2
2005-06-18,Senegal,Togo,37,67,75.0,62.0,71.8,76.3,74.5,73.93,67.3,57.8,30,1.032057351548762,1
2005-06-19,Cameroon,Libya,26,66,74.0,73.93,81.2,80.3,78.5,73.93,73.93,73.93,40,1.0861625862302176,2
2005-08-17,Japan,IR Iran,17,15,59.0,68.24324324324324,73.60000000000001,73.57843137254902,75.8,68.93333333333334,71.15555555555555,70.16153846153847,-2,1.0673853680737284,2
2005-08-17,Korea Republic,Saudi Arabia,23,27,76.0,71.83333333333333,75.8,76.7,72.8,72.89166666666667,70.07916666666667,72.92916666666666,4,1.0522464845089745,0
2005-08-17,Mexico,Costa Rica,5,21,78.0,72.0,76.0,71.7,76.2,69.5,72.7,70.5,16,1.0316546762589929,2
2005-08-17,Tunisia,Kenya,31,80,51.0,73.93,67.5,71.0,72.5,73.93,73.93,73.93,49,0.9603679155958338,2
2005-09-03,France,Faroe Islands,9,126,90.0,60.0,87.5,91.0,89.0,73.93,73.93,73.93,117,1.230894089003111,2
2005-09-03,Morocco,Botswana,34,101,63.0,73.93,73.5,76.0,71.5,73.93,73.93,73.93,67,1.027999458947653,2
2005-09-03,Switzerland,Israel,42,47,75.0,69.0,78.8,77.7,77.0,66.75,74.0,73.7,5,1.1640449438202247,1
2005-09-03,USA,Mexico,6,5,84.0,83.0,77.2,76.7,78.5,77.0,80.3,75.2,-1,0.9961038961038962,2
2005-09-03,Wales,England,83,7,74.0,87.0,72.8,77.7,77.2,89.5,90.0,88.2,-76,0.8681564245810056,0
2005-09-04,Brazil,Chile,1,73,91.0,78.25,88.0,92.7,92.0,70.2,76.7,74.5,72,1.3205128205128205,2
2005-09-07,Belgium,San Marino,52,161,74.0,73.93,81.2,79.7,76.2,73.93,73.93,73.93,109,1.0780468010279993,2
2005-09-07,Denmark,Georgia,18,103,81.0,73.0,79.0,81.7,80.5,69.86,69.0,69.2,85,1.169481820784426,2
2005-09-07,Netherlands,Andorra,3,134,86.0,73.93,84.0,91.0,85.2,73.93,73.93,73.93,131,1.230894089003111,2
2005-10-08,Belgium,Spain,47,8,74.0,95.0,81.2,79.7,76.2,87.5,88.7,89.2,-39,0.9108571428571429,0
2005-10-08,Cameroon,Egypt,22,31,84.0,72.0,80.0,83.3,76.2,70.83333333333333,72.0,73.4,9,1.176,1
2005-10-08,Costa Rica,USA,19,7,72.0,84.0,69.5,70.0,68.8,77.2,76.7,78.5,-12,0.9067357512953368,2
2005-10-08,Ecuador,Uruguay,33,25,71.64583333333333,82.0,70.47592592592592,75.47708333333334,74.92916666666666,79.0,83.7,80.0,-8,0.95540611814346,1
2005-10-08,England,Austria,11,79,87.0,83.0,89.5,90.0,88.2,74.8,74.3,69.0,68,1.2032085561497328,2
2005-10-08,Mexico,Guatemala,5,57,83.0,68.0,77.0,80.3,75.2,73.93,73.93,73.93,52,1.0861625862302176,2
2005-10-08,Portugal,Liechtenstein,9,123,83.0,68.0,85.5,81.0,89.0,73.93,73.93,73.93,114,1.0956310022994724,2
2005-10-08,Senegal,Mali,35,55,75.0,63.0,76.5,79.0,76.2,76.5,74.0,77.0,20,1.0326797385620916,2
2005-10-08,Switzerland,France,38,6,75.0,90.0,78.8,77.7,77.0,87.5,91.0,89.0,-32,0.888,1
2005-10-08,Tunisia,Morocco,23,36,67.0,63.0,71.5,70.7,73.0,73.5,76.0,71.5,13,0.9619047619047619,1
2005-10-09,Argentina,Peru,3,70,87.0,68.78947368421052,86.5,86.0,87.0,72.50555555555555,79.0,73.97647058823529,67,1.1861160064362886,2
2005-10-12,Brazil,Venezuela,1,57,91.0,69.0,88.0,92.7,92.0,71.66923076923078,75.26,74.5923076923077,56,1.2934420950949874,2
2005-10-12,England,Poland,11,17,87.0,88.0,89.5,90.0,88.2,78.2,82.0,76.2,6,1.1508951406649617,2
2005-10-12,France,Cyprus,6,103,90.0,73.93,87.5,91.0,89.0,65.8,71.3,61.5,97,1.3829787234042554,2
2005-10-12,Netherlands,North Macedonia,2,96,86.0,71.0,84.0,91.0,85.2,66.8,64.3,64.2,94,1.3622754491017965,1
2005-10-12,Wales,Azerbaijan,82,114,74.0,73.93,72.8,77.7,77.2,73.93,62.0,61.2,32,1.0509941836872716,2
2006-06-09,Poland,Ecuador,29,39,88.0,71.34693877551021,78.2,82.0,76.2,70.77962962962962,75.28571428571429,74.95510204081633,10,1.1585254179639466,0
2006-06-10,Argentina,Côte d'Ivoire,9,32,87.0,69.0,86.5,86.0,87.0,81.2,81.7,75.8,23,1.0591133004926108,2
2006-06-11,Serbia,Netherlands,47,3,75.0,86.0,78.5,82.3,81.5,84.0,91.0,85.2,-44,0.9797619047619047,0
2006-06-12,USA,Czech Republic,5,2,84.0,94.0,77.2,76.7,78.5,82.2,83.0,83.5,-3,0.9330900243309003,0
2006-06-13,France,Switzerland,8,35,90.0,75.0,87.5,91.0,89.0,78.8,77.7,77.0,27,1.1548223350253808,1
2006-06-13,Korea Republic,Togo,29,61,76.0,67.0,76.0,79.3,75.0,73.93,72.0,62.5,32,1.0726362775598537,2
2006-06-14,Spain,Ukraine,5,45,95.0,77.125,87.5,88.7,89.2,73.68333333333334,81.7,67.5,40,1.2038000452386337,2
2006-06-14,Tunisia,Saudi Arabia,21,34,67.0,71.83333333333333,71.5,70.7,73.0,72.89166666666667,70.07916666666667,72.92916666666666,13,0.9699325483022752,1
2006-06-15,England,Trinidad and Tobago,10,47,87.0,73.0,89.5,90.0,88.2,65.5,68.0,66.25,37,1.3740458015267176,2
2006-06-16,Mexico,Angola,4,57,83.0,66.0,77.0,80.3,75.2,73.93,79.3,73.93,53,1.0861625862302176,1
2006-06-17,Portugal,IR Iran,7,23,83.0,68.24324324324324,85.5,81.0,89.0,68.93333333333334,71.3,73.8,16,1.1750483558994196,2
2006-06-18,France,Korea Republic,8,29,90.0,76.0,87.5,91.0,89.0,76.0,79.3,75.0,21,1.1973684210526316,1
2006-06-18,Japan,Croatia,18,23,70.28947368421052,77.0,73.60000000000001,70.3,74.8,82.5,82.0,77.5,5,0.8521212121212121,1
2006-06-19,Saudi Arabia,Ukraine,34,45,71.5,77.125,72.61666666666666,69.69583333333334,72.82083333333334,73.68333333333334,81.7,67.5,11,0.9458832843248134,0
2006-06-20,Costa Rica,Poland,26,29,72.0,88.0,69.5,70.0,68.8,78.2,82.0,76.2,3,0.8951406649616368,0
2006-06-21,IR Iran,Angola,23,57,67.8,66.0,68.97142857142858,71.3,73.8,73.93,79.3,73.93,34,0.9644258081969429,1
2006-06-21,Netherlands,Argentina,3,9,86.0,87.0,84.0,91.0,85.2,86.5,86.0,87.0,6,1.0520231213872833,1
2006-06-22,Croatia,Australia,23,42,77.0,83.0,82.5,82.0,77.5,72.8,76.3,78.8,19,1.1263736263736264,1
2006-06-22,Japan,Brazil,18,1,70.28947368421052,91.0,73.60000000000001,70.3,74.8,88.0,92.7,92.0,-17,0.7988636363636363,0
2006-06-23,Saudi Arabia,Spain,34,5,71.5,95.0,72.61666666666666,69.69583333333334,72.82083333333334,87.5,88.7,89.2,-29,0.7965238095238096,0
2006-06-23,Switzerland,Korea Republic,35,29,75.0,76.0,78.8,77.7,77.0,76.0,79.3,75.0,-6,1.0223684210526316,2
2006-06-24,Germany,Sweden,19,16,93.0,80.0,86.2,85.0,86.0,79.2,83.3,79.2,-3,1.073232323232323,2
2006-06-26,Switzerland,Ukraine,35,45,75.0,77.125,78.8,77.7,77.0,73.68333333333334,81.7,67.5,10,1.0545125537208777,0
2006-06-27,Spain,France,5,8,95.0,90.0,87.5,88.7,89.2,87.5,91.0,89.0,3,1.0137142857142858,0
2006-07-01,Brazil,France,1,8,91.0,90.0,88.0,92.7,92.0,87.5,91.0,89.0,7,1.0594285714285714,0
